ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0030004,cellular monovalent inorganic cation homeostasis,34/5933,107/29008,0.0038657,0.011810329,0.005740937,Slc4a2/Avpr1a/Grn/Mapk3/Cln6/Slc9a8/Slc9a9/Slc4a4/Slc12a5/Car7/Atp1b3/Atp12a/Slc9a6/Bsnd/Slc9b1/Slc4a9/Sgk1/Aqp11/Tcirg1/Slc4a3/Bcl2/Slc1a3/Slc9a2/Slc9a7/Clic4/Car2/Agt/Gpr39/Atp6ap2/Lrrk2/Slc4a1/Slc8a1/Tesc/Tfap2b,34
GO:0045017,glycerolipid biosynthetic process,59/5933,208/29008,0.003901537,0.011914153,0.005791406,Sh3glb1/Capn2/Ajuba/Gpam/Itpka/Impa2/Tcf7l2/Mfsd2a/Itpkc/Pnpla2/Etnk1/Socs3/Ptdss2/Lpl/Pigm/Plcg2/Nr1h2/Socs5/Cds2/Dgkz/Lpin1/Dgkd/Sik1/Inpp1/Cwh43/Pip4k2c/Gpld1/Lpgat1/Dgki/Chka/Pik3cb/Pla2g5/Srebf1/Tamm41/Pik3r3/Dgkh/Etnk2/Pip5k1b/Dpm2/Itpkb/Apoa1/Pik3cd/Pdgfa/Pi4ka/Pigt/Pigx/Pdgfb/Ang2/Mppe1/Plce1/Scarb1/Fabp5/Dhrs7b/Agpat2/Fgf2/Pigo/Dgkg/Pld1/Lpcat2,59
GO:0050954,sensory perception of mechanical stimulus,83/5933,309/29008,0.003908474,0.011929665,0.005798946,Six1/Grm8/Trpa1/Psap/P2rx2/Pcdh15/Otos/Cdh1/Eps8l2/Tub/Col11a1/Rest/Thrb/Myo15/Cemip/Mirlet7d/Coch/Whrn/Dnm1/Pou4f2/Gabra5/Rab3a/Kcnk4/Bsnd/Kcnq4/Col1a1/Ror1/Mir148a/Gsdme/Tmc1/Clic5/Kcnq1/Espn/Hexa/Pdzd7/Mir199a-1/Myo7a/Serpinb6c/Sobp/Mir1195/Mir671/Barhl1/Slc9a3r1/Dcdc2a/Kit/Scn8a/Slc1a3/Eya4/Chd7/Cacnb3/Sod1/Spry2/Mir130b/Mir182/Bace1/Mir205/Marveld2/Triobp/Tomt/Cxcl12/Itga2/Mir338/Grin2b/Tbx1/Slc52a3/Mir34a/Lhfpl3/Lhfpl5/Mir27b/Slc9a3r2/Icam1/Mbp/Gjb6/Mir107/Srrm4/Lrig2/Otog/Myo1a/Mir193b/Tecta/Ucn/Atp8b1/Cdh23,83
GO:0006809,nitric oxide biosynthetic process,28/5933,84/29008,0.003943643,0.012019879,0.005842798,Ass1/Rac1/Cyp1b1/Klf2/Jak2/Acp5/Nos3/Ddah2/Akt2/Sirpa/Mtarc1/Pkd2/Zc3h12a/Wdr35/Tlr2/Ptx3/Ptgis/Rora/Nos2/Agt/Dnm2/Ulbp1/Hsp90aa1/Esr1/Icam1/Il6/Hrh1/Clu,28
GO:1904589,regulation of protein import,28/5933,84/29008,0.003943643,0.012019879,0.005842798,Jup/Gli3/Cdh1/Jak2/Hsp90ab1/Tgfb1/Efcab7/Pkig/Prkcd/Flna/Nf1/Pdcd5/Ubr5/Zc3h12a/Cdk1/Cabp1/Mdfic/Ipo5/Ect2/Tomt/Ptpn5/Dmap1/Nolc1/Shh/Il6/Hyal2/Prkcq/Rasl2-9,28
GO:2000779,regulation of double-strand break repair,28/5933,84/29008,0.003943643,0.012019879,0.005842798,Pnkp/Cgas/Foxm1/Ppp4r2/Ubqln4/Rnf169/Khdc3/Kdm1a/Spire2/Trip12/Actr2/Ubr5/Polq/Rif1/Pml/Zfp365/Spire1/Rpa2/Otub2/Wrap53/Twist1/Nsd2/Setmar/Blm/Mad2l2/Usp51/Otub1/Rmi2,28
GO:0006940,regulation of smooth muscle contraction,24/5933,69/29008,0.003970315,0.012078255,0.005871175,Dock5/Abat/Edn1/Prkg1/Adrb1/Ada/Calca/Oxtr/Kit/Ncf1/Chrm3/Npnt/Tacr1/Sod1/Adra2c/Flt1/Itga2/P2rx1/Edn2/Adra2a/Myocd/Chrnb4/Map2k1/Ghsr,24
GO:0032481,positive regulation of type I interferon production,24/5933,69/29008,0.003970315,0.012078255,0.005871175,Ddx58/Tbk1/Cgas/Irf5/Hmgb2/Dhx9/Plcg2/Zcchc3/Irak1/Oas1a/Tlr9/Tlr2/Oas1c/Trim15/Oas2/Dhx36/Trim56/Dhx58/Ptpn11/Hsp90aa1/Zfp64/Oas1f/Syk/Cd14,24
GO:0032507,maintenance of protein location in cell,24/5933,69/29008,0.003970315,0.012078255,0.005871175,Vps13d/Vps13c/Os9/Rit2/Gja1/Rangap1/Sun2/Grk2/Kdelr3/Hspa5/Twf1/Pml/Kdelr1/Scin/Srgn/Syne1/Tapt1/Park7/Dbn1/Ank3/Gsn/Insig1/Taf8/Bard1,24
GO:1902895,positive regulation of pri-miRNA transcription by RNA polymerase II,24/5933,69/29008,0.003970315,0.012078255,0.005871175,Wt1/Klf5/Bmpr1a/Nfkb1/Foxo3/Egr1/Atoh8/Tgfb1/Tgfb2/Nr3c1/Rela/Gata2/Bmp2/Smarca4/Srebf1/Pparg/Pdgfb/Apln/Smad6/Fosl1/Mrtfb/Ngfr/Smad1/Fos,24
GO:0040029,"regulation of gene expression, epigenetic",38/5933,123/29008,0.004041688,0.012289563,0.00597389,Morc1/Bahd1/Bend3/Tfap2c/Macroh2a1/Exosc10/Ubtf/Mbd3/Hdac5/Klf2/Mettl3/Mta1/Jarid2/Nr3c1/Sertad2/Arid4a/Prdm14/Wbp2/Kcnq1/Rbm15b/Dnmt3a/Macroh2a2/Zmiz2/Rif1/Airn/Smarca4/Setd1a/Hells/Pcgf5/Apobec1/Resf1/Upf1/Hdac1/Cggbp1/Dnmt3b/Hdac4/Smarcd1/Tdg,38
GO:0009150,purine ribonucleotide metabolic process,92/5933,348/29008,0.004076224,0.012388712,0.006022086,Epha2/Adcy8/Prkaa1/Pmvk/Ier3/Ak4/Ak1/Git1/Jmjd8/Gpam/Acss1/Ppcdc/Nt5c1a/Bcl2l1/Slc4a4/Nt5c/Nudt3/Gucy2e/Rhoq/Adcy4/Npr1/Snca/Foxk2/Tgfb1/Fasn/Ddit4/Aprt/Adcy3/Ampd3/Ehhadh/Slc27a3/Galk1/Zbtb7a/Antkmt/Mlycd/Eno1/Dip2a/Pank3/Atp5d/Cs/Acot2/Ada/Eno2/Pgam2/Adssl1/Gmpr/Nupr1/Ndufc2/Pank4/Esrrb/Pipox/Rora/Acot6/Pfkp/Gucy1b1/Prps2/Dcakd/Adpgk/Nudt2/Ldhd/Nme5/Nudt7/Slc25a13/Adcy2/Ak2/Urah/Gnai3/Adcy7/Pde2a/Foxk1/Prkaa2/Adcy5/Mccc2/Pklr/Lrrk2/Nme3/Cacnb4/Flcn/Pfkm/Gpd1/Slc4a1/Gucy2g/Acaa2/Acot8/Map2k1/Rasl2-9/Pde9a/Hmgcs2/Pdk2/Hdac4/Gale/Aldob,92
GO:0097722,sperm motility,42/5933,139/29008,0.004082431,0.012401478,0.006028292,Ropn1/Chrna7/Wt1/Cfap157/Dpcd/Cfap44/Dnaaf6b/Ccdc40/Tcte1/Adcy3/Sord/Wdr66/Slc9b1/Tpgs1/Spef2/Prdm14/Lrrc6/Armc2/Apob/Zmynd10/Tacr1/Catsper3/Tmprss12/Spag6l/Pldi/Inpp5b/Pltp/Ash1l/Ttc21a/Taf7l/Catsperz/Insl6/Qrich2/Nsun7/Cacna1e/Cfap58/Cfap45/Ddx4/Ttll9/Ly6k/Slc22a16/Ttll5,42
GO:0006720,isoprenoid metabolic process,29/5933,88/29008,0.004084284,0.012401478,0.006028292,Pmvk/Cyp1b1/Aldh1a2/Crabp1/Rdh5/Fdft1/Aldh3a2/Coq2/Ppard/Cyp26b1/Isx/Cyp26c1/Cyp26a1/Retsat/Rdh10/Lrat/Dhdds/Rbp4/Dpm2/Akr1b3/Rbp1/Pdss1/Cyp1a1/Crabp2/Cyp2w1/Dhrs4/Hmgcs2/Amacr/Dhrs13,29
GO:0014829,vascular associated smooth muscle contraction,12/5933,27/29008,0.004178419,0.012639521,0.006144003,Dock5/Cacna1g/Edn1/Cd38/Chrm3/Comp/Agt/P2rx1/Edn2/Slc8a1/Grip2/Map2k1,12
GO:0031338,regulation of vesicle fusion,12/5933,27/29008,0.004178419,0.012639521,0.006144003,Syt9/Stxbp1/Snca/Rab3a/Akt2/Prrt2/Syt7/Cplx2/Syt2/Coro1a/Tbc1d4/Syt4,12
GO:0031670,cellular response to nutrient,12/5933,27/29008,0.004178419,0.012639521,0.006144003,Pim1/Foxa2/Lpl/Kank2/Ndor1/Mn1/Ncoa1/Fes/Usf2/Usf1/Cyp27b1/Pdk2,12
GO:0046473,phosphatidic acid metabolic process,12/5933,27/29008,0.004178419,0.012639521,0.006144003,Sh3glb1/Gpam/Dgkz/Lpin1/Dgkd/Dgki/Pla2g10/Dgkh/Agpat2/Dgkg/Pld1/Lipc,12
GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,12/5933,27/29008,0.004178419,0.012639521,0.006144003,Capn2/Camk1/Adgrb1/Gcm1/Dcstamp/Scgb3a1/Nfatc2/Gdf15/Ehd1/Rapgef3/Cxcl12/Ehd2,12
GO:0070168,negative regulation of biomineral tissue development,12/5933,27/29008,0.004178419,0.012639521,0.006144003,Trpm4/Nos3/Sox9/Tgfb1/Rflna/Hey1/Gata1/Notch1/Nfe2/Rflnb/Bcor/Srgn,12
GO:0072012,glomerulus vasculature development,12/5933,27/29008,0.004178419,0.012639521,0.006144003,Gpr4/Bmp7/Wt1/Egr1/Pdgfrb/Foxc2/Notch1/Cflar/Il6ra/Angpt2/Pdgfb/Itgb3,12
GO:1902656,calcium ion import into cytosol,12/5933,27/29008,0.004178419,0.012639521,0.006144003,Slc24a4/Trpv4/Adrb1/Calcr/Trpv2/P2rx1/Slc8a3/Slc8a1/Nalf2/Ramp3/Trpv5/Agtr1a,12
GO:0001964,startle response,15/5933,37/29008,0.004194556,0.012676397,0.006161928,Csmd1/Pcdh15/Npas1/Grin2a/Kcnh1/Slc6a3/Nlgn3/Nrxn1/Bace1/Grin2b/Glrb/Penk/Dbn1/Glra1/Ucn,15
GO:0010661,positive regulation of muscle cell apoptotic process,15/5933,37/29008,0.004194556,0.012676397,0.006161928,Capn2/Atf4/Igfbp3/Gata6/Map2k4/Pou4f2/Bnip3/Arrb1/Grk2/Il12a/Agt/Ltk/Pparg/Il12b/Fndc1,15
GO:0061756,leukocyte adhesion to vascular endothelial cell,19/5933,51/29008,0.004199626,0.012680469,0.006163908,Ccl25/Itgb7/Ext1/Fut4/Elane/Slc39a8/Itgb1/Irak1/Rela/Madcam1/Itga4/Nfat5/Cxcl12/Traf6/Icam1/Il6/Fut7/Podxl2/Add2,19
GO:0033209,tumor necrosis factor-mediated signaling pathway,25/5933,73/29008,0.00419985,0.012680469,0.006163908,Hipk1/Tjp2/Actn4/Jak2/Foxo3/Tnfrsf11a/Ext1/Krt18/Ikbkb/Nol3/Trim32/Rela/Card14/Commd7/Traf1/Tnfrsf17/Apoa1/Krt8/Traf6/Tnfsf13b/Tnfsf11/Laptm5/Lims1/Syk/Cd70,25
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",30/5933,92/29008,0.004208108,0.012693471,0.006170228,Jak3/Lef1/Tox/Relb/Stat6/Nfkbiz/Tgfb1/Socs5/Braf/Satb1/Nfkbid/Cracr2a/Nkx2-3/Zc3h12a/Rora/Myb/Il6ra/Irf4/Foxp1/Smad7/Il6/Il12b/Fut7/Rara/Gpr183/Ccr7/Armc5/Cd83/Sema4a/Prkcz,30
GO:0120193,tight junction organization,30/5933,92/29008,0.004208108,0.012693471,0.006170228,Epha2/Actn4/Cdh1/Mpp7/Ephb2/Ext1/Rab13/F11r/Cldn1/Itgb1/Marveld3/Pecam1/Cldn11/Ikbkb/Gja1/Grhl2/Wnt11/Tgfb3/Esam/Ramp2/Nphp1/Ect2/Cldn23/Plec/Cdh5/Marveld2/Cldn7/Pard3/Pdcd6ip/Mpdz,30
GO:0008654,phospholipid biosynthetic process,61/5933,217/29008,0.004219975,0.012717326,0.006181824,Sh3glb1/Pmvk/Capn2/Abca2/Ajuba/Sptlc1/Gpam/Itpka/Impa2/Itpkc/Etnk1/Serac1/Socs3/Ptdss2/Pigm/Plcg2/Ppard/Socs5/Cds2/Dgkz/Lpin1/Dgkd/Inpp1/Cwh43/Abca8b/Pip4k2c/Samd8/Lpgat1/Isyna1/Dgki/Erbb4/Chka/Pik3cb/Pla2g5/Tamm41/Pik3r3/Dhdds/Dgkh/Etnk2/Pip5k1b/Dpm2/Itpkb/Apoa1/Pik3cd/Pdgfa/Pi4ka/Agpat4/Pigt/Pigx/Pdgfb/Mppe1/Fabp5/Dhrs7b/Agpat2/Fgf2/Pigo/Plaat3/Dgkg/Pld1/Hmgcs2/Lpcat2,61
GO:0045088,regulation of innate immune response,61/5933,217/29008,0.004219975,0.012717326,0.006181824,Cactin/Apoe/Grn/Tbk1/Cgas/N4bp1/A2m/Hmgb2/Mettl3/Pvr/Stat5a/Dhx9/Nlrx1/Coch/Plcg2/Ifi35/Nod2/Serpinb9/Casp8/Zcchc3/Trafd1/Oas1a/Tlr9/Tlr2/Lag3/Adar/Zbp1/Pla2g5/Cadm1/Srebf1/Oas1c/Ncf1/Ythdf3/Card9/Ffar2/Dnaja3/Stat2/Il12a/Sfpq/Tyro3/Hpx/Adam8/Dhx58/Lbp/Dcst1/Ulbp1/Myo1f/Hsp90aa1/Serpinb1a/Rasgrp1/Pparg/Il12b/Nlrc3/Vav1/Smpdl3b/Stat5b/Oas1f/Trim62/Syk/Slc15a4/Ikbke,61
GO:0002237,response to molecule of bacterial origin,106/5933,409/29008,0.004245966,0.012789655,0.006216982,Zfp36/Cactin/Git1/Erbin/Mapk3/Cd180/Prkce/Cyrib/Nfkb1/Irf5/Palm3/Abca1/Hmgb2/Jak2/Tcf3/Tnfrsf11a/Acp5/Nos3/Serpine1/Snca/Tgfb1/Plcg2/Ppard/Mapkapk2/Nod2/Elane/Sirpa/Irf8/Tab2/Gstp1/Ptgir/Mgst1/Trib1/Irak1/Adm/Cd6/Bcr/Mir26a-1/Zc3h12a/Tlr9/Cited1/Rela/Tlr2/Gata1/Mir199a-1/Pde4b/Cd80/Cebpb/Bmp6/Abr/Ncf2/Ggt5/Ido1/Mif/Ctr9/Cd86/Card9/Inava/Itgav/Nos2/Nr1d1/Cxcl16/Zfp709/Il12a/Mir182/Mir205/Ace/Ankrd1/Lbp/Mir511/Cxcl3/Upf1/Sbno2/Ptger1/Pde2a/Traf6/Foxp1/Peli1/Cr2/Tnip2/Cdk4/Mir107/Cyp27b1/Slpi/Il6/Il12b/Nlrc3/Mir194-2/Cx3cl1/Ptger2/Rara/Ssc5d/Smad6/Stat5b/Scarb1/Dab2ip/Nkx2-1/Defa21/Mir7-2/Ccr7/Mapkapk3/Cnr1/Cxcl11/Cd14/Trim41/Mir598,106
GO:0030225,macrophage differentiation,17/5933,44/29008,0.004292557,0.012917881,0.006279312,Zbtb46/Ror2/Tgfb1/Casp8/L3mbtl3/Trib1/Csf1r/Nkx2-3/Tlr2/Gata2/Calca/Gba/Lif/Id2/Thoc5/Rb1/Gab3,17
GO:0097028,dendritic cell differentiation,17/5933,44/29008,0.004292557,0.012917881,0.006279312,Zbtb46/Tnfsf9/Relb/Dcstamp/Itgb8/Tgfb1/Slamf9/Irf8/Gata1/Cebpb/Ltbr/Itgb6/Tgfbr2/Irf4/Traf6/Ubd/Ccr7,17
GO:0009408,response to heat,31/5933,96/29008,0.004315956,0.012976142,0.006307633,Trpa1/Dhx9/Trpv4/Hsp90ab1/Mapt/Pirt/Osm/Nf1/Irak1/Trpv2/Fgf1/Tgfb1i1/Pde4b/Slu7/Clpb/Calca/Hspb2/Trp53inp1/Tacr1/Dnaja3/Sod1/Pmp22/Zfp709/Dhx36/Slc52a3/Hsp90aa1/Pklr/Scara5/Hspa4/Dnaja4/Hsbp1,31
GO:1901222,regulation of NIK/NF-kappaB signaling,31/5933,96/29008,0.004315956,0.012976142,0.006307633,Phb/Actn4/Crebbp/Edn1/Trip6/Ifi35/Nod2/Fbxw11/Ptp4a3/Rtkn2/C1qtnf4/Irak1/Ccn3/Edar/Nol3/Zc3h12a/Tlr9/Rela/Tlr2/Trim44/Birc3/Ndufc2/Cd86/Nfat5/Traf6/Edaradd/Nlrc3/Laptm5/Birc2/Lims1/Cd14,31
GO:1905517,macrophage migration,22/5933,62/29008,0.004319718,0.012981378,0.006310178,Mtus1/Mapk3/Ror2/Ptprj/Trpv4/Rtn4/Cxcl17/Gpr35/Mst1/Csf1r/Myo9b/Mcoln2/Mif/Mmp14/Mmp28/Emilin1/Lgals3/Cyp19a1/Edn2/Tafa4/Cx3cl1/Ccr7,22
GO:0002090,regulation of receptor internalization,26/5933,77/29008,0.004406313,0.013229235,0.00643066,Nedd4/Hap1/Necab2/Plcg2/Dkk1/Cd63/Dtnbp1/Ubqln2/Pick1/Arrb1/Wnt3a/Rin3/Lrrtm1/Atad1/Ptpn5/Sfrp4/Pard3/Drd4/Ankrd13a/Gsg1l/Apln/Itgb3/Syk/Pacsin1/Lrpap1/Iqsec1,26
GO:1902807,negative regulation of cell cycle G1/S phase transition,26/5933,77/29008,0.004406313,0.013229235,0.00643066,Btn2a2/Zfp655/Sde2/Ccnd1/Dgkz/Sox4/Gpnmb/Susd2/Mir26a-1/Mdm2/Pkd2/Plk5/Kank2/Bcl2/Pml/Myo16/Rpa2/Rb1/Gigyf2/Wac/Plk3/Rpl26/Dact1/Cacnb4/Fhl4/E2f7,26
GO:0003263,cardioblast proliferation,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Six1/Hand2/Pim1/Notch1/Eya1/Tbx1/Mks1,7
GO:0003264,regulation of cardioblast proliferation,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Six1/Hand2/Pim1/Notch1/Eya1/Tbx1/Mks1,7
GO:0003337,mesenchymal to epithelial transition involved in metanephros morphogenesis,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Gdnf/Pax2/Cited1/Pax8/Lif/Wnt9b/Six2,7
GO:0032275,luteinizing hormone secretion,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Foxl2/Ucn2/Foxd1/Kiss1/Tbx3/Crhr2/Oprk1,7
GO:0032351,negative regulation of hormone metabolic process,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Nfkb1/Rest/Bmp2/Cyp27b1/Pde8b/Dkk3/Cacna1a,7
GO:0034112,positive regulation of homotypic cell-cell adhesion,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Jak2/F11r/Pdpn/Il6ra/Tnfsf11/Il6/Ank3,7
GO:0034333,adherens junction assembly,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Hipk1/Jam3/Actb/Ramp2/Smad7/Dlg5/Abi2,7
GO:0035437,maintenance of protein localization in endoplasmic reticulum,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Os9/Gja1/Kdelr3/Hspa5/Kdelr1/Tapt1/Insig1,7
GO:0051574,positive regulation of histone H3-K9 methylation,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Lmna/Jarid2/Prdm12/Rif1/Myb/Dmrtc2/Gfi1b,7
GO:0051610,serotonin uptake,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Slc6a4/Slc29a4/Snca/Fev/Slc18a1/Itgb3/Slc22a3,7
GO:0060013,righting reflex,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Pcdh15/Foxp2/Slc1a1/Afg3l2/Glrb/Glra1/Cdh23,7
GO:0060068,vagina development,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Bak1/Esr2/Rbp4/Tyro3/Esr1/Ncoa3/Bax,7
GO:0060430,lung saccule development,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Foxa1/Gata6/Ptges3/Fgfr4/Fgfr3/Nkx2-1/Stra6,7
GO:0060453,regulation of gastric acid secretion,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Tff2/Kcnq1/Oxtr/Sct/Gpr39/Hip1r/Ucn,7
GO:0060525,prostate glandular acinus development,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Foxa1/Notch1/Rxra/Hoxb13/Sfrp1/Hoxd13/Esr1,7
GO:0061684,chaperone-mediated autophagy,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Snca/Hspa8/Plk3/Atg7/Lamp2/Clu/Gfap,7
GO:0072124,regulation of glomerular mesangial cell proliferation,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Bmp7/Wt1/Egr1/Cflar/Il6ra/Pdgfb/Itgb3,7
GO:0098792,xenophagy,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Mapk3/Tbk1/Optn/Nod2/Tlr2/Atg16l1/Wipi2,7
GO:2000288,positive regulation of myoblast proliferation,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Sox15/Meis2/Pitx2/Gata6/Ppard/Pax7/Megf10,7
GO:2001054,negative regulation of mesenchymal cell apoptotic process,7/5933,12/29008,0.004450508,0.013238202,0.006435019,Bmp7/Wt1/Sox9/Pax2/Pax8/Tbx1/Shh,7
GO:0003283,atrial septum development,11/5933,24/29008,0.004527814,0.013418453,0.006522638,Tgfb2/Sox4/Acvr1/Mdm2/Wnt11/Bmpr2/Ank2/Gata4/Nsd2/Nkx2-5/Tbx20,11
GO:0030903,notochord development,11/5933,24/29008,0.004527814,0.013418453,0.006522638,Epha2/Tead2/Efna1/Id3/Cobl/Sox9/Gli1/Crb2/T/Wnt11/Col13a1,11
GO:0032331,negative regulation of chondrocyte differentiation,11/5933,24/29008,0.004527814,0.013418453,0.006522638,Nkx3-2/Mkx/Efemp1/Rarg/Rarb/Sox9/Rflna/Rflnb/Ccn4/Chadl/Ptpn11,11
GO:0034405,response to fluid shear stress,11/5933,24/29008,0.004527814,0.013418453,0.006522638,Ass1/Nfe2l2/Hdac5/Abca1/Klf2/Src/Socs5/Cited2/Mtss1/Pkd2/Plec,11
GO:0036303,lymph vessel morphogenesis,11/5933,24/29008,0.004527814,0.013418453,0.006522638,Epha2/Nfatc1/Foxc1/Flt4/Foxc2/Vash1/Pdpn/Clec14a/Bmpr2/Lgals12/Sox18,11
GO:0043011,myeloid dendritic cell differentiation,11/5933,24/29008,0.004527814,0.013418453,0.006522638,Tnfsf9/Relb/Dcstamp/Itgb8/Tgfb1/Ltbr/Itgb6/Tgfbr2/Irf4/Traf6/Ubd,11
GO:0048670,regulation of collateral sprouting,11/5933,24/29008,0.004527814,0.013418453,0.006522638,Ptprs/Efna5/Rtn4/Bcl11a/Wnt3/Sema4d/Wnt3a/Rgma/Fgf13/Fstl4/Crabp2,11
GO:0055064,chloride ion homeostasis,11/5933,24/29008,0.004527814,0.013418453,0.006522638,Slc12a5/Bsnd/Kcnq1/Slc12a7/Wnk4/Kcne3/Car12/Ckb/Slc12a8/Abcc2/Cacna1a,11
GO:0031058,positive regulation of histone modification,34/5933,108/29008,0.00455263,0.013485775,0.006555363,Mapk3/Akap8l/Lmna/Prkd2/Mtf2/Brd4/Tgfb1/Jarid2/Lpin1/Kdm1a/Atm/Wbp2/Prdm12/Paxip1/Arrb1/Ctbp1/Rif1/Ruvbl2/Srebf1/Pml/Aplnr/Wdr5/Ctr9/Lif/Myb/Pax7/Dmrtc2/Lcor/Lrrk2/Wdr61/Rps6ka5/Dnmt3b/Phf19/Gfi1b,34
GO:0045913,positive regulation of carbohydrate metabolic process,27/5933,81/29008,0.004590388,0.013591358,0.006606686,Prkaa1/Epm2aip1/Prkce/Lhcgr/Ddb1/Nfkb1/Irs1/Tcf7l2/Plcd1/Slc4a4/Cd244a/Snca/Nnmt/Src/Akt2/Slc45a3/Has2/Gpld1/Esrrb/Pmaip1/Wdr5/Prkaa2/Pdgfb/Gpd1/Sorbs1/Ntsr1/P2ry6,27
GO:0097696,receptor signaling pathway via STAT,56/5933,197/29008,0.004595454,0.013600088,0.006610929,Jak3/Cdk5r1/Rac1/Cyp1b1/Stat6/Ret/Socs3/Jak2/Ifnk/Stat5a/Ephb2/Tgfb1/Socs5/Crlf3/Osm/Hdac2/Epo/Pecam1/Cd300a/Mst1/Csf1r/Gfra2/Cntf/Ctf1/Il15ra/Pkd2/Notch1/Erbb4/Agap2/Kit/Pwp1/Nf2/Sh2b3/Ctr9/Stat2/Lif/Il12a/Mgat5/Il6ra/Hpx/Agt/Neurod1/Akr1b3/Dot1l/Stat4/Fgfr3/Ptprd/Pparg/Il6/Il12b/Stat5b/Clcf1/Leprot/Stra6/Il10rb/Agtr1a,56
GO:0030193,regulation of blood coagulation,23/5933,66/29008,0.004619407,0.013664682,0.006642329,Apoe/Pros1/F11/Nfe2l2/Foxa2/Abat/Serpine1/Proc/Ephb2/Tfpi/F2/Prkcd/Prkg1/Plg/Gp5/Thbd/Sh2b3/Plau/Pdgfa/Pdgfb/Hpse/Alox12/Adtrp,23
GO:0051054,positive regulation of DNA metabolic process,62/5933,222/29008,0.004622763,0.013668318,0.006644096,Prkcg/Pnkp/Rfc5/Mapk3/Wt1/Tnks2/Cyp1b1/Foxm1/Tox/Eya3/Prkd2/Naf1/Stat6/Igfbp3/Pdgfrb/Cct6a/Dhx9/Hsp90ab1/Src/Usp7/Tgfb1/Acd/Khdc3/Prkcd/Spire2/Atm/Actr2/Grhl2/Paxip1/Rif1/Cbx8/Chtf18/Eya1/Crhr2/Ptges3/Parm1/Pml/Eya4/Fgfr4/Spire1/Dhx36/Smoc2/Wrap53/Nsd2/Hsp90aa1/Setmar/Mapkapk5/Slx4/Il6/Prkcq/Atr/Pdgfb/Blm/Tmem161a/Usp9x/Bax/Clcf1/Npas2/Fgf2/Mad2l2/Terf2/Pak3,62
GO:0043620,regulation of DNA-templated transcription in response to stress,20/5933,55/29008,0.004628666,0.013679476,0.00664952,Mbtps2/Nedd4/Bclaf1/Nfe2l2/Klf2/Atf4/Egr1/Cited2/Rgs14/Rela/Dnajb1/Notch1/Cebpb/Gcn1/Pparg/Stox1/Impact/Bach1/Creb3l1/Mt3,20
GO:0060294,cilium movement involved in cell motility,44/5933,148/29008,0.004658774,0.013762126,0.006689695,Ropn1/Chrna7/Wt1/Cfap157/Dpcd/Cfap44/Dnaaf6b/Ccdc40/Tcte1/Adcy3/Sord/Wdr66/Slc9b1/Tpgs1/Spef2/Prdm14/Lrrc6/Tekt1/Armc2/Apob/Tacr1/Tekt4/Catsper3/Spag6l/Pldi/Inpp5b/Pltp/Ash1l/Ttc21a/Tekt5/Rsph9/Taf7l/Catsperz/Insl6/Qrich2/Nsun7/Cacna1e/Cfap58/Cfap45/Ddx4/Ttll9/Ly6k/Slc22a16/Ttll5,44
GO:0048284,organelle fusion,43/5933,144/29008,0.004681987,0.013824342,0.006719938,Stx3/Arl8b/Syt9/Stx2/Stxbp1/Fis1/Snca/Rubcnl/Rab3a/Bnip3/Septin8/Rab13/Akt2/Vcpip1/Cyp26c1/Prrt2/Yipf4/Syt7/Cplx2/Plekhm1/Vps8/Bak1/Cav2/Pla2g5/Afg3l2/Syt2/Coro1a/Dysf/Uso1/Tbc1d4/Atp13a2/Bloc1s6/Gnai3/Sec22b/Vav3/Stx7/Bax/Pcdhga3/Vamp8/Syt4/Ankfy1/Snph/Miga1,43
